F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	Y
0.658701977	-0.090885134	-3.356481227	3.742831885	-3.375244849	1.093427916	-1.414222778	0.349540856	-0.109515783	1.638248656	-1.07863346	2.600132509	-1.807751129	3.68499774	-4.400175244	4.423554029	-4.399843557	3.511570766	-4.053565391	2.765878639	-4.021712781	7.139727627	-5.834246274	6.912861614	-7.203164848	8.241719021	-10.78445633	9.142610908	-7.742033379	10.26074169	-11.03347334	9.979136226	-11.0244055	9.977815408	-7.909810201	9.485102655	-8.373368139	8.027631836	-5.458759501	3.192503529	-2.992021329	1.687690932	-1.733711404	0.662998024	-0.24404181	-0.66373955	0.468842694	0.21541547	1.523732525	-1.132237476	-1756.249316
1.442469669	-0.123597835	1.382546498	0.524992184	0.397541565	-0.596951971	1.980706564	-4.088490801	3.912057083	-2.723201427	1.416831931	-1.189292032	2.102382128	-1.804218631	-1.224539279	0.977390355	-0.037534942	-0.096764587	-1.267547849	-1.446781131	1.410574893	0.561409249	0.501327295	0.849690477	-0.457983787	1.39088074	-2.756922896	3.689497527	-3.982050343	5.200102178	-4.448489431	3.12349609	-3.987977467	3.588892058	-1.683126835	2.830458182	-2.824523432	3.186613652	-2.15535545	1.925474458	-2.719839456	1.378382388	-3.242026303	5.805653013	-3.348107777	2.072956937	-1.972147017	3.148101371	-1.75729439	1.399903489	-254.9307136
1.547502825	-3.291410752	3.265013218	-2.452198511	2.3861519	-3.950103094	2.087761524	1.719117212	-4.341101279	4.399521952	-7.122285751	6.686516536	-6.867088211	7.103881117	-5.960655553	8.461847757	-7.977039983	6.532435504	-6.806481588	7.085433103	-4.964499282	5.640761993	-4.671930517	5.820839322	-5.058836937	3.759940168	-3.011183957	2.307643211	-1.11633177	4.956813463	-2.115438172	2.219935647	-3.43867263	3.802669106	-4.115095002	1.916633677	0.009580256	0.261902625	-1.263605242	1.827600496	-2.90453814	3.298878426	-1.222149528	0.414338426	-1.668974263	0.814450761	-0.346328684	0.494827576	0.952001169	-0.412059226	43058.14574
2.710044348	-1.778340843	-1.361764082	2.617336234	-0.435887502	-1.763139598	3.60299206	-3.277525306	1.163366854	-0.770414147	-0.804983727	-0.736233812	0.988093868	-1.567836335	3.004864843	-5.260457187	3.289616367	-3.3874463	1.558387713	-4.69389643	3.89260911	-4.288272376	3.625456947	-1.805683166	0.737857855	-1.946970954	0.842946315	-0.33103809	-1.365841523	1.147132873	-0.16021955	-0.022217488	0.133908668	2.065354744	-1.088036006	2.228705237	-1.897266966	3.230300008	-4.990041181	5.963898099	-5.984486301	5.260902019	-6.493598681	1.70253455	1.237555412	-2.776999865	2.043661998	-0.908468123	-0.092399929	-1.47943164	0.594082065
-1.23504225	0.73833238	-0.084169907	1.774428054	-1.436455097	2.020179458	-4.478754872	5.222035533	-5.323155139	4.162201581	-5.269369697	6.014103243	-5.88107484	7.116647852	-6.076988139	6.351892757	-7.153712942	8.15021546	-7.851056158	6.903435204	-5.683137742	6.438315817	-5.339387648	3.858109488	-5.848070323	5.563115157	-7.489841485	8.843637186	-7.402933984	6.96848358	-7.151951505	5.758922274	-6.413953754	6.760636986	-5.524501984	4.220483587	-5.064835132	3.6566725	-3.730685654	3.521555257	-3.893530889	3.921871337	-4.147220201	5.881409758	-5.567868204	4.879346759	-2.220586026	0.492995659	-0.909354435	-0.744648161	41.90069798
-0.25400341	0.893859953	-1.626070806	2.349375609	-1.652566037	0.184605318	-0.725346147	0.350957524	-2.208883007	1.049096289	2.134830034	-2.255418499	0.579646326	-2.4251178	1.617808308	-1.835036865	4.222775236	-6.725443986	7.127846578	-7.347242587	8.218712901	-6.789896932	5.202389855	-2.79390681	-0.303898235	2.40003972	-2.803919111	3.393901616	-3.609966526	3.860334533	-4.773805639	4.920539015	-4.076467619	4.768624794	-4.403366254	4.771020244	-6.393191406	4.620830064	-3.600846315	5.796359136	-3.413777673	3.811578043	-3.364199671	4.214657763	-3.856027604	3.483768791	-2.407596986	1.577007481	-1.896282317	-0.015820887	-113.7558377
-2.169598768	0.70085763	-0.52078426	-1.359002956	-0.167234845	2.138258396	-5.446994823	6.104892834	-5.847719175	5.355977013	-3.970122369	4.465292239	-5.813287688	7.467479412	-9.041253911	7.22422283	-6.557027973	6.592619493	-6.667961238	7.668037809	-6.785737467	8.957716867	-7.004151398	7.792318635	-5.748943531	7.113845746	-7.084559658	8.090697729	-5.733345331	4.769135895	-5.347538013	5.496490045	-3.209112104	6.575526994	-8.081012752	6.398476616	-5.72494867	5.338105764	-5.237055826	4.097689522	-3.755770152	4.08989321	-5.658225568	6.315707546	-2.960365489	2.417455767	-1.110399641	-0.097063103	-1.253702367	-0.359436779	717.8732404
-1.299904925	0.000290409	-0.486922366	0.42525452	-2.257296912	0.86141479	-0.982505117	0.530744279	-0.979079763	1.109636463	-1.562383076	0.364898607	-2.151736906	2.924568194	-3.912482402	3.14484399	-2.222378088	3.742957933	-5.362775672	7.303683442	-5.224424117	5.498474747	-5.879847593	7.377405438	-7.858481097	6.933369922	-5.773513793	6.582146611	-5.893788499	7.134901989	-8.490225693	11.81192557	-9.885989966	8.20492214	-7.382949503	9.395941831	-9.420612573	9.697785629	-8.810016936	7.565742577	-8.852826796	8.196890685	-9.028691395	7.985305495	-7.079359748	5.179835609	-3.094534863	4.059802679	-3.586095515	0.976459381	-85.7374096
4.165896424	-3.175040805	4.921772622	-3.129720622	4.463736512	-4.520432943	5.286119597	-4.664533061	6.119085823	-6.329834464	4.77928071	-6.549345078	4.560127336	-3.083312428	4.856853001	-3.037557144	3.67734105	-2.262198572	2.57242973	-1.92741027	-0.585540966	0.012223625	-1.041195903	1.379888991	-1.089689546	1.829574867	-1.081256246	-1.361227249	4.332460126	-5.583338946	3.287287369	-2.875759891	3.65211229	-2.540932133	1.119182379	-4.418792086	4.293690885	-4.177434066	4.257954196	-2.727066552	2.323827734	-2.272568783	0.419777247	-1.462133156	0.511078791	0.051973993	-0.876546481	1.89297593	-2.783977986	0.224718711	3335.484824
2.650792461	-2.112791433	2.571560472	-1.511441848	3.090771259	-1.200402183	2.200480696	-1.471570388	-0.696565713	-1.552342679	0.426997667	0.990518987	-1.527801062	1.225282741	-1.777114334	2.02627262	-3.266326237	-0.094029539	-0.499791719	0.634796499	-0.458912239	0.405799443	-2.58091665	1.417184919	-2.024053302	2.680115504	-3.687965357	6.687402262	-5.598606166	5.303946296	-5.224904438	4.192004028	-4.434958294	5.102812917	-3.876072645	4.263276087	-4.988250682	3.899841715	-3.077559501	2.942938971	-5.246666961	3.826008982	-4.575047756	3.027433544	-4.459122249	2.990122677	-4.480259077	2.816224227	-1.42616422	-0.303369065	3717.321058
-1.817375725	1.120260541	-1.401845867	2.676479443	-4.064363257	5.288893697	-5.88487345	5.921564815	-5.98802882	4.748761266	-4.158562515	3.840313495	-3.650735451	1.839195893	-1.677525686	2.912584689	-2.340372202	0.955148383	-2.42526506	1.601141732	0.312393389	-1.087841948	-0.652061041	0.723656719	-1.153893497	-0.406371531	1.29918988	-1.752113263	-0.027235751	-1.05326995	-0.508105621	2.111490206	0.170295107	-1.340398099	3.380581444	-2.697106862	4.025398485	-5.671722199	3.292955019	-1.709609742	3.333615697	-4.006335115	2.739116903	-0.102357099	-2.651272989	2.97487386	-2.496438391	1.87398163	-2.299421272	1.836059234	-295.4052838
-0.999883145	-0.478595557	0.937781475	-0.60180539	-0.228926909	2.518561579	-2.431712056	0.847929345	-0.287438204	-0.425349043	0.192553714	-0.832509617	1.404053593	-0.888128152	1.772709851	-3.698629937	4.489497194	-4.865213356	7.579395983	-5.953881074	4.952376753	-3.883556062	2.80966838	-1.160787178	0.764361889	-0.01804576	-2.925091942	3.474447597	-3.260221821	3.356955326	-2.828626103	3.753150572	-4.319720382	1.929378469	-1.702830929	3.051572222	-1.551178548	-0.983339784	1.813266476	-1.809654813	1.012554073	-2.207063762	2.460819962	-0.23230833	2.26732	-0.922989974	2.610314624	-1.598024479	-0.213023271	-0.520066257	-69.18022204
-0.04840144	0.310400316	0.513723554	-0.764190077	-0.405530979	3.171957363	-5.189904243	5.348749473	-2.315212471	1.75673488	-2.610124158	1.429897319	-1.476465456	-0.215792466	1.50436521	-3.167458677	5.959846604	-5.653848407	3.048087112	-4.239529342	5.072178539	-3.841715061	3.810434078	-4.21262971	3.19003269	-3.410220478	0.772933055	-2.508434954	3.328131553	-3.230683494	3.182068336	-3.446406283	2.420410448	-3.699253837	2.443027466	-0.183689845	2.820800082	-2.72395205	1.792428757	-1.36502002	1.672036734	-1.501360345	-1.321995426	0.193050299	-0.193384064	-1.581040357	0.134706079	0.499057072	-0.348496633	0.885557318	6.237542794
-0.307468322	0.492028859	-1.716544735	1.681910031	-2.016819072	-0.356131156	0.639013966	0.940017986	0.347099176	0.515941971	-1.264753066	1.062559506	-1.722799791	1.073838485	-3.515675988	4.139512748	-3.993184627	1.802660945	-3.604244311	2.887964463	-5.873491959	4.892425214	-5.207513692	4.77556257	-5.712591984	7.398466148	-8.697161402	8.829517605	-7.023635972	5.245609421	-5.344821697	3.148756997	-2.995438661	4.74971436	-4.690898309	1.572025683	-1.139524066	-2.187651018	4.065342499	-2.669025624	3.29663012	-3.074769896	3.499545582	-1.575771609	3.86349574	-4.154529247	1.70547639	-0.722580103	0.757535949	-0.754140926	-117.3182688
1.739825889	-0.531980035	1.645080548	0.213702808	-0.529935149	-0.502041482	1.417860201	-0.080058861	-3.007449654	1.735321213	-1.743328578	0.405534505	2.490363339	-2.474193469	4.631725786	-3.666319211	1.582949057	-1.03635829	0.517092649	-1.254510587	0.981844909	-1.945451286	0.352274071	-3.661630019	1.840223433	-2.73926346	4.659739552	-6.906015233	6.018982212	-5.914612587	9.216086391	-11.21513756	13.72577005	-14.76122038	10.53330452	-11.69780047	11.2891956	-11.50793942	11.31411023	-11.81211472	12.02176775	-9.845923653	8.464721121	-9.787159641	8.784019028	-6.454215433	4.045556057	-2.780363323	2.590490714	-1.653041647	1566.572135
-2.094535431	3.4024304	-2.611926168	3.688770052	-4.303302074	5.204679432	-1.690961802	2.407825979	-3.446384023	5.264986615	-6.184166163	3.365748052	-6.741183988	6.42957836	-6.965656551	6.58675504	-6.37504079	5.181540183	-5.067273131	3.868311017	-3.254408728	4.399996563	-4.655408638	2.895511972	-5.802371827	5.061304109	-4.111997924	2.941341807	-2.049842768	0.307452145	0.103196071	-1.199678072	0.852961345	0.236143674	0.702567766	-0.014210951	0.697110668	-1.859651615	0.783734936	0.088116412	-0.598141202	2.99663437	-3.772730059	2.467520218	0.106945696	-0.712850925	-0.799362828	0.038178732	1.030658981	1.792082481	-2828.760113
-0.441723203	0.870275604	-0.604008369	1.30703376	1.141576037	-0.547450563	2.682636223	-3.73740865	2.680829474	0.960365228	-2.192408923	1.412044096	0.183834925	0.132972527	-0.295247542	-0.391616449	1.060485744	-1.42839828	0.881425745	0.663912224	-0.857565681	1.056679845	-1.746667825	3.365721475	-2.862722558	4.059031156	-3.115328904	3.249064439	1.151725503	1.441622464	-0.329585436	-1.039014118	2.136333589	-3.174915645	2.126865638	-2.264275564	0.171470768	-0.256859587	-0.982082451	0.63871786	-1.869423714	-0.868411306	0.904577477	-0.418539975	0.499408836	-0.116208661	-1.810411592	-0.822157441	0.996266732	-0.341476598	-135.6587885
-0.342299342	1.007327534	1.037468239	-1.920208869	4.26848665	-4.359782303	5.62885449	-4.094374035	4.160980127	-2.984850507	1.798451966	-3.695201233	3.722675608	-4.232485389	4.112748979	-2.800264047	0.599527822	-4.013326765	3.278667588	-2.67665919	-0.264230958	3.346835318	-4.410888433	5.081883993	-5.315950397	4.543621303	-2.393883722	0.870684418	0.157012565	-1.988309866	3.043591091	-3.577055922	4.653701587	-3.659818701	2.356198955	-1.686787026	3.207295627	-3.366597721	5.008624869	-5.479366997	5.322318707	-3.729942021	0.309606265	-0.111135699	-0.728481183	-0.679139981	1.098225331	1.205875089	-0.701170324	0.153873741	167.321499
1.511990516	0.321662847	-1.323936273	3.912402973	-3.814626676	3.357308878	-1.863483771	0.666025587	-1.464040345	0.764385953	-0.69224126	-1.78479132	3.321893281	-6.103481503	4.620698842	-2.696218842	0.976429203	0.054085662	-0.329551068	2.169947824	-3.757276447	3.476262428	-3.084595731	2.119593435	-2.970696361	6.769156018	-7.817230418	7.119147658	-5.257193606	6.305736759	-6.768104718	6.369664496	-7.338176663	9.182855504	-9.062218727	6.406471859	-7.184910509	6.324079197	-8.686161159	7.474166403	-8.132107206	6.044508581	-3.355295335	4.371817953	-4.733823189	4.898661739	-6.991686299	4.374892318	-4.850605238	2.082486398	-1784.246415
-1.269201872	2.627417551	-2.404297114	2.460736636	-2.895078995	2.560217061	-1.132213603	-1.593561703	-0.616131621	1.980995205	-2.03654358	1.623738992	-0.506751522	-0.308002193	-1.341631677	1.919379293	-5.499096455	2.507796319	-2.575336227	3.729390628	-4.875870973	4.630142874	-4.310264488	4.515648551	-3.937341319	2.506570064	-3.543661165	2.591180877	-1.471719182	0.436603723	1.198273334	-1.347503369	2.238948828	0.20780386	0.910925009	-1.649889809	0.260624585	1.27380436	-2.932252867	3.352250526	-4.138027679	2.835019258	-2.728394182	1.725893062	-4.120956729	4.075711319	-3.618357819	3.801122384	-3.040285716	1.197934225	-4982.464423
-3.83477424	3.221652288	-2.823509592	1.914616281	-0.435570796	1.216793504	-1.837494911	1.351257778	-2.834492044	1.18931659	-2.396820948	0.55618041	-2.280357119	2.413282766	-2.198233789	5.511699439	-6.850354893	7.910172774	-8.399082714	7.731618713	-8.462515176	5.994948789	-7.016739803	4.710361591	-4.22439933	5.442929369	-1.916984076	1.479583703	-1.539681869	2.593006339	-3.365840882	1.894686204	0.83722508	-1.140674242	0.436053759	-1.804615939	0.121970053	0.953844971	-0.809876545	1.440673109	-2.427572279	0.338922094	2.038881862	-0.362232582	-0.975107759	1.181678201	-0.903989644	1.51105471	-1.950973441	0.492700756	-1642.083904
-0.912893191	0.546245015	-1.365119442	-0.535870156	-0.742139067	-0.156543378	1.088757209	0.700844081	0.848211061	-1.545443742	2.358620444	-1.5235399	-0.438725179	-0.843946072	1.061415465	-0.914278687	1.079618541	-2.0559448	4.674722505	-5.546497552	4.946742489	-4.12456006	2.764719222	-0.84811667	-1.29679028	2.43054379	-2.307357157	1.900509628	-3.014188044	3.282506431	-1.174653518	1.262476223	0.072572966	0.253884958	0.666159769	0.2898119	-2.302199838	0.81014449	0.345698305	1.121603237	-0.711337686	1.369716656	-1.094554405	1.429182095	-1.829163569	0.944100033	-2.715305114	2.774477687	-2.158802042	1.819535194	-70.60593444
1.561403239	-2.12214812	2.061635996	-2.636372334	0.53071554	0.380362691	-1.955580716	3.196456007	-4.330208448	5.443917244	-7.022476975	6.005642978	-6.248612955	5.65150557	-6.252243205	7.851942675	-6.071820662	5.191276615	-6.191371096	7.296729939	-5.329603175	6.351560991	-7.018325688	6.247226289	-7.308871453	5.988557694	-8.293126871	6.360625566	-8.194541411	8.481640549	-8.265978966	8.895563528	-7.32441821	7.030181867	-6.149082695	7.550287869	-7.696854334	7.153700545	-8.083455912	6.821639026	-4.903116315	4.068162249	-5.17443774	5.241720472	-4.618455386	3.076873865	-2.715477691	4.191923278	-4.221643484	1.802160592	12602.82797
-0.138145006	-0.43616703	1.298407832	-1.20739211	0.902139813	-2.091202811	2.073265311	-3.011736449	3.4606007	-3.508843565	3.071266419	-3.974251295	4.944415161	-5.966651428	8.095028986	-9.156248328	9.230919743	-8.086309979	5.716671533	-3.761098913	6.341497109	-5.692075835	5.884220295	-7.02204637	4.00608251	-6.81211898	3.847306316	-1.425236195	1.612398716	-1.869933714	3.257967865	-4.212659639	3.579663986	-1.688641251	0.320685998	0.238333011	2.525887185	-3.464875497	2.015583531	-5.176815242	6.30791391	-6.223407648	6.029613196	-6.591150623	5.154522503	-4.258986692	3.793092072	-2.909805831	2.815839598	-1.458658636	-15.66437858
1.385453048	-2.368779245	3.683766061	-0.121387681	0.331397962	0.980502989	-0.859754837	0.427160697	2.317028251	-3.484791266	3.080456961	-4.888695333	3.837079643	-3.236103039	2.429188396	-3.438924476	3.155271216	-2.24194722	2.225867011	-2.453610915	3.328883698	-5.874955363	5.398942599	-6.500542649	6.275354186	-5.015139006	4.524304267	-3.643978545	4.120239986	-2.514170922	2.360070949	-2.017303799	1.033896764	0.070238426	1.933580908	-1.956935268	0.35901738	-0.349201073	0.934891549	0.576350569	0.209526907	0.773744397	-0.346854825	0.658995085	-0.544684315	2.761455908	-3.023655142	3.637545051	-5.402470609	3.077085742	0.515112701
-1.865872927	2.304579791	-2.357710767	3.351888487	-4.815489108	4.427100991	-5.353843576	4.479917956	-3.508191364	4.29203117	-4.052700785	3.837277432	-3.884765597	4.590608521	-6.765973884	5.835949075	-5.304846713	6.233228267	-5.772216024	2.441865012	-2.653765456	2.671552007	-1.391523864	2.868123552	-2.637801166	5.531858438	-3.450258917	1.289203047	1.396317975	-0.394122514	-1.543901257	0.53276538	0.191522297	0.335048529	-0.191642376	-1.474053212	-1.75003586	4.522621009	-4.917418393	4.270353217	-4.899419006	4.97857822	-4.342679458	3.38187717	-3.4642538	1.619285289	-0.206869336	0.84796233	-1.283373569	-0.059052163	-3061.751889
-0.012096401	1.284634123	-1.219261731	3.101953462	-3.926315848	4.331001099	-7.450292866	7.384693016	-7.360850024	4.72784571	-4.056459661	4.30867534	-5.080505484	6.298652733	-5.937022874	4.237049668	-6.827929955	6.030313735	-3.682877705	3.749282042	-2.624940302	1.985971142	-1.549843344	1.818913864	-1.342559879	-0.626143128	1.987581203	-1.285667371	1.47010717	-1.630950757	3.106820079	-4.410944273	4.287906565	-4.149658418	4.953377982	-3.228942834	1.043640676	1.563318626	-2.208814877	2.032267296	-1.51926316	1.032780965	-2.707035779	2.514826423	-4.873817343	4.470994217	-3.376825532	4.931069967	-2.784402118	1.170952328	-11.05228307
2.315142752	-1.406329117	2.429108852	-3.976100032	3.942103445	-0.880872607	-2.821652689	1.785364177	0.504492667	0.444160047	-3.289439839	1.832612213	-1.392982528	1.372009367	-1.829104317	2.132946347	-3.285330562	1.727816717	0.513397384	-1.143032769	1.642136074	-0.218835721	-1.87914159	1.244450524	-2.470746009	2.387336178	-3.739316604	5.660700798	-7.827877487	7.111735087	-7.956185336	6.052863138	-5.13579711	3.003840345	-3.677100143	3.399536846	-0.940595698	2.514688597	-3.311795819	2.147761714	0.420741018	-0.678659319	0.842259562	0.60103568	-0.693874631	0.951452847	-0.729259612	-0.176091104	0.858953441	-0.501405434	4486.895805
2.648311609	-3.960573289	3.971713461	-6.816787335	7.662927278	-8.475479494	10.16261607	-9.08636819	7.874804482	-7.615485448	9.195866045	-9.671872124	8.641136618	-8.815137976	7.412905094	-8.107854839	9.58406146	-10.00520051	11.49447481	-11.89890703	10.52736981	-10.46505577	10.59950098	-10.08606219	10.32205502	-10.5708333	12.65495922	-11.13290743	10.93337481	-11.26843268	9.822317132	-11.33396702	7.842156771	-6.177738161	6.592772763	-6.159747199	4.816379483	-5.825589381	3.698760761	-5.17265794	5.14726081	-2.755716943	0.521645497	1.067713482	-2.999773011	1.585673991	-0.156034652	-0.993746789	0.108305604	0.004408887	11798.26349
0.824660641	-2.280425538	-0.089771541	1.645132794	-3.906736262	4.153585205	-4.385221678	4.248260347	-3.028245095	4.185309681	-2.523630316	2.155017065	-1.521512649	1.11904745	-0.49831268	-0.149915407	0.585864398	2.185025972	-1.157798551	0.536715851	-1.228260358	1.034518959	0.277290316	-1.64328055	3.347464892	-4.780668069	4.019020725	-2.901423442	1.949283558	-0.653828437	2.840237567	-0.895344698	0.722517424	-1.530173801	0.652884673	-2.323642909	0.062155356	0.321073293	-1.239235635	2.893570719	-3.89429821	5.234194924	-5.221530572	5.248768239	-5.080498241	3.692981633	-3.277663005	3.192379373	-2.62655362	0.618223982	0.047956457
1.607485454	-1.580758601	3.856062517	-2.86520395	3.698965621	-0.951239102	0.148144984	-1.243886343	3.08735357	-4.515675265	2.993519061	-0.985645132	1.09927532	-2.670564724	3.705747537	-3.779787843	4.364063126	-4.357285523	6.807195239	-7.892684139	6.045587633	-3.161292349	3.281561776	-1.259767848	0.618508692	0.497002844	0.681013677	-1.683217693	3.129280913	-2.915722021	2.551465658	1.180513505	-1.488556112	1.608391812	-3.443125931	2.681403069	-3.38842232	5.022306786	-4.977906423	2.599720279	-2.451706931	3.482452925	-2.660973628	2.189238352	-2.865778278	3.042243663	-3.220063169	1.924627551	-0.592244427	0.701217696	339.6006229
-1.750819834	3.13344586	-2.015371844	2.890677976	-3.347763999	4.197219	-5.402421861	4.070907804	-4.676494618	6.550165138	-3.900711297	0.878162859	-1.698001376	0.698920784	-2.17574336	3.385792419	-1.443898528	0.224742428	0.827081324	0.106229276	-2.575849294	2.740326904	-2.302524393	-1.210890724	1.195787203	-1.107948273	1.320983495	0.839531755	0.311751242	-3.494780137	6.240001705	-8.189846924	8.266692526	-6.453836572	5.88882266	-5.178198024	3.287384552	-2.671860126	1.448810515	-0.449857289	0.77181716	-0.551373445	2.789915872	-2.885890437	2.815938811	-2.220624414	0.833661563	-1.709551633	1.072272132	-1.25272869	-695.3758749
-0.849919936	0.138395201	1.092887338	-2.999924606	0.506232941	0.935071753	-2.387926451	3.117013459	-3.697130915	5.294931071	-4.38399561	1.264059818	-3.50350934	1.375974288	-1.177467897	1.734538738	-0.997227633	2.395443047	-0.180156733	-0.683246949	-0.559569836	-1.041585387	2.607400493	-1.599745402	0.777656795	-1.753506463	-0.069827619	-0.889957047	-0.996451968	1.567400437	0.504743895	-0.476746882	-1.700492301	1.657768201	-0.519158003	0.230134279	-1.693679982	0.430821995	0.363281007	-0.173688219	-0.060290946	-0.629981634	2.41621159	-1.208397573	1.410013834	-1.022624436	-2.264033733	4.577185812	-3.269655616	0.793561448	3215.161487
-0.837639793	0.941895597	0.212221518	0.067162799	-1.402228648	0.85266441	-1.854299026	0.220729391	-2.144631356	3.654492788	-3.391035075	5.806493684	-7.129702175	7.099203076	-6.494241713	8.026627931	-8.056106681	8.991271904	-8.964209103	7.261414394	-7.472551187	5.355608331	-5.448807491	7.205311905	-5.805273429	6.685042279	-9.699090675	8.887806824	-6.85849627	6.045312658	-6.335235115	6.835682848	-4.828483843	3.19049708	-2.23460709	2.937708303	-2.00385895	2.355661365	-3.4758384	5.028959428	-5.45143925	4.5786085	-4.006181538	3.182954659	-3.813216863	3.9402929	-1.401075026	0.834052512	1.698561629	-1.234406962	0.086862667
0.080553366	-0.284129954	2.077328307	-1.935191739	0.926048242	-0.310631637	-0.409146947	-0.753509992	1.991343304	-1.442749889	0.864672482	-0.035615796	2.0060204	-1.548250022	0.652692038	1.413347815	-1.618744264	-0.346986179	0.574031472	1.166236771	1.849793398	0.609554528	-0.800305613	-0.343252142	1.51216564	-3.381777661	0.369011402	-0.477492335	2.82742458	-4.347661217	5.75205905	-4.878266565	2.553418207	-4.384041776	6.048134924	-4.582812644	4.068638049	-3.409301776	2.136151129	-2.569530403	4.131088574	-2.334812927	2.630778716	-3.222977794	3.323858321	-1.154803808	-2.249721998	0.853976244	-0.320836954	1.43370483	2.170524843
1.723775945	-2.101606145	4.205928167	-0.97035463	-1.468308407	1.609981273	-1.513922375	0.885255341	-0.878099002	0.477105163	1.069053877	0.551399257	1.185428791	-0.771954364	3.633192926	-3.563745939	4.129541599	-3.016257771	3.952152819	-3.860947109	1.9227335	-0.751826652	-0.485922618	1.20435524	-1.503371172	0.153564997	1.851496776	1.223852844	-1.591529017	-0.338598705	1.000353971	-1.091714675	1.698953452	-2.226567765	3.220463586	-2.548294629	2.250539975	0.502970848	-0.679590997	2.076419627	-3.019000217	1.984082269	-0.859145591	1.217456924	-0.624777101	0.036519648	1.967434028	-1.78509672	2.043777215	-0.675621594	497.060595
-1.070264505	2.156185053	-3.178935785	2.394423342	-3.661277043	4.775999	-4.10909353	6.046694631	-3.302605471	1.965713535	-0.543453753	1.136426391	-0.469645975	2.711085425	-1.976233579	4.005422096	-3.022060182	3.327744214	-2.194048751	1.850121745	-2.489478126	3.404752192	-2.514210833	0.578117848	-1.797195347	2.154649033	-3.462691726	1.903526118	-0.37398318	1.174313622	-2.101026797	2.48281273	-2.299012212	3.091127158	-3.963313041	3.292969351	-0.147394141	1.73165055	-0.176572944	1.090618238	-1.071487479	1.617136201	-2.791624118	4.017638764	-3.549383636	4.352014946	-1.67424725	3.437267598	-3.267791355	0.514534853	-1703.472001
-2.230286791	-0.090854078	1.758892947	0.649201988	0.04398819	2.598913353	-3.282688527	3.773817524	-4.133757191	4.676410728	-4.760836108	5.202289875	-5.436327453	4.11281411	-4.510044578	4.317288841	-5.258487553	5.880585422	-7.199931012	8.627346275	-9.149584165	11.28217922	-11.42322921	11.66261003	-11.57711073	10.65615941	-9.495706284	9.647829975	-8.754351386	5.643610848	-6.114047443	6.591288475	-8.700092125	8.573660468	-6.920515915	7.908048791	-6.755408633	7.200763116	-7.861645118	5.174438072	-2.830650562	3.195840512	-4.408933426	2.732770029	-4.714522993	6.624004638	-5.468643735	1.978879766	0.435667725	0.026765132	315.1837986
-1.185992553	0.86224616	-0.456768112	0.604734242	-1.744129455	2.697133207	-1.461722681	3.259119536	-4.124658922	1.29412655	-1.366794288	2.220084128	-2.158572428	-0.849698738	-1.798218103	3.515989076	-4.884810955	6.457793605	-7.082603216	8.597149426	-8.565371053	7.464538959	-4.234331656	4.068022503	-6.128612461	4.323373908	-5.656565871	6.127328489	-5.534974827	6.438292264	-3.777966367	2.957923385	-2.35065291	1.2688205	0.181691294	0.831386413	-1.772070074	3.182835493	-2.630985815	4.488424072	-4.483501916	4.40829618	-4.707046583	4.343503597	-5.406776873	5.990670108	-6.538326972	3.729011107	-0.727588341	1.865048503	0.655150998
-0.349335999	3.143544779	-3.651741728	3.629986873	-3.525069125	4.618444104	-2.515114155	1.869527736	-1.632773899	-0.523038434	0.304461057	-0.402663333	-1.864820698	4.089957366	-2.060250666	-0.186634859	-1.089707496	0.729305969	-1.920111749	1.019145655	-1.730752026	2.488380957	-3.247252195	1.760329787	-0.505323646	0.875588687	-3.286839597	3.533067998	-5.460156323	5.452533956	-4.625641299	3.306739023	-4.370916588	3.095595015	-3.477740045	6.055649231	-4.709995526	5.068351854	-3.613408838	5.208546074	-5.644598145	8.413459647	-8.293062406	7.437228522	-7.617246682	6.448091173	-6.314855593	4.289264817	-0.747257567	0.239156575	-10604.82584
-1.162437243	2.121035215	-3.083177673	1.501460808	-3.798612071	4.420172786	-4.185651857	2.254534114	-0.29276377	1.153150169	-0.117206559	-1.649045366	1.91136518	-2.176452829	1.529954996	-1.29334525	1.952987397	-1.251072218	1.256642536	-3.393437457	5.403938173	-4.723807826	3.203954052	-3.496501717	3.19166829	-2.659942841	3.643229123	-1.759658771	3.567260318	-0.75203622	0.072845059	1.629794113	0.974679977	-0.262231345	0.161082115	2.200290888	-0.667548532	0.64937984	-1.401538799	3.041480216	-4.975213789	5.767470928	-2.700445667	3.2184665	-1.307282583	-0.239666208	-0.661975004	1.077218668	-0.279531102	-1.867799606	-7681.379292
